U_ID,CODEBASE,CODE1,CODE2,TOWN_ID,TOWN,COUNTY_ID,COUNTY,X,Y,AREA,bus_stops,MRT_stops,lon,lat
4502,A6301-0089-00,A6301-07-009,A6301-07,63000010,松山區,63000,臺北市,307082.31264,2772711.40839,5116.39472,0,0,121.56578351096417,25.061523281575305
4503,A6304-0520-00,A6304-42-002,A6304-42,63000040,中山區,63000,臺北市,303909.68124,2772742.16541,2535.27462,0,0,121.53433961392817,25.061917434385986
4504,A6304-0522-00,A6304-42-002,A6304-42,63000040,中山區,63000,臺北市,304073.51764,2772740.65842,5391.06201,0,0,121.53596340518983,25.06189797723144
4505,A6306-0287-00,A6306-23-005,A6306-23,63000060,大同區,63000,臺北市,301504.94235,2772738.46551,3832.2065,0,0,121.51050505428027,25.061967885440517
4506,A6304-0525-00,A6304-37-003,A6304-37,63000040,中山區,63000,臺北市,303303.44987,2772729.32233,5878.59153,1,0,121.5283305019865,25.061822988045986
4507,A6310-1151-00,A6310-75-012,A6310-75,63000100,內湖區,63000,臺北市,308611.83808,2772593.39239,53488.9189,1,0,121.58093809757607,25.06039931751808
4508,A6306-0294-00,A6306-25-005,A6306-25,63000060,大同區,63000,臺北市,301698.93424,2772674.13043,32486.2503,3,0,121.5124253805967,25.061380449205355
4509,A6301-0140-00,A6301-12-002,A6301-12,63000010,松山區,63000,臺北市,305878.65924,2772556.08907,70441.01351,0,0,121.55384738496893,25.060166051793733
4510,A6304-0526-00,A6304-37-004,A6304-37,63000040,中山區,63000,臺北市,303408.19876,2772726.74665,3532.62957,0,0,121.52936861200365,25.06179603748757
4511,A6301-0088-00,A6301-09-001,A6301-09,63000010,松山區,63000,臺北市,306781.85971,2772717.77825,3740.35682,0,0,121.56280588409633,25.06159210418978
4512,A6304-0558-00,A6304-37-007,A6304-37,63000040,中山區,63000,臺北市,303471.76554,2772676.81128,6311.06082,0,0,121.52999670930689,25.06134297759024
4513,A6306-0291-00,A6306-23-006,A6306-23,63000060,大同區,63000,臺北市,301404.24319,2772709.38181,3887.50308,0,0,121.5095058928505,25.061708747221008
4514,A6304-0534-00,A6304-37-006,A6304-37,63000040,中山區,63000,臺北市,303526.86276,2772701.84194,4493.09664,0,0,121.53054377169451,25.06156700230688
4515,A6301-0093-00,A6301-13-004,A6301-13,63000010,松山區,63000,臺北市,305412.17268,2772702.37078,7939.76021,0,0,121.54922980833639,25.061503839059913
4516,A6310-1156-00,A6310-75-009,A6310-75,63000100,內湖區,63000,臺北市,308293.25338,2772503.02241,131222.69705,4,0,121.57777670924925,25.059595790089237
4517,A6304-0527-00,A6304-37-005,A6304-37,63000040,中山區,63000,臺北市,303598.31357,2772722.22391,4265.11615,0,0,121.5312527422185,25.061748477178835
4518,A6304-0528-00,A6304-39-001,A6304-39,63000040,中山區,63000,臺北市,303688.21446,2772720.11371,3808.18436,0,0,121.53214370419458,25.061726235979524
4519,A6304-0562-00,A6304-39-002,A6304-39,63000040,中山區,63000,臺北市,303760.65116,2772654.09452,10684.62739,1,1,121.53285907572656,25.061127645694352
4520,A6301-0103-00,A6301-16-003,A6301-16,63000010,松山區,63000,臺北市,307293.91977,2772666.32549,4731.0833,0,0,121.56787894297278,25.06110827347292
4521,A6301-0091-00,A6301-09-002,A6301-09,63000010,松山區,63000,臺北市,306691.4067,2772706.30439,5019.982,0,0,121.56190890082304,25.061491914814702
4522,A6301-0098-00,A6301-08-004,A6301-08,63000010,松山區,63000,臺北市,307101.95836,2772680.57909,4516.61678,0,0,121.56597694762033,25.06124421677429
4523,A6304-0537-00,A6304-40-004,A6304-40,63000040,中山區,63000,臺北市,304223.35791,2772693.66184,6796.01532,0,0,121.53744668271038,25.061468328605113
4524,A6304-0530-00,A6304-38-003,A6304-38,63000040,中山區,63000,臺北市,304479.68457,2772710.82474,6917.52598,0,0,121.53998791078544,25.061614056889084
4525,A6304-0529-00,A6304-40-002,A6304-40,63000040,中山區,63000,臺北市,304333.98884,2772711.29928,6162.61606,0,0,121.53854388322873,25.061623585148357
4526,A6304-0541-00,A6304-42-006,A6304-42,63000040,中山區,63000,臺北市,303822.1919,2772688.48923,5152.39481,1,0,121.53347037232052,25.061435968230935
4527,A6309-0007-00,A6309-01-003,A6309-01,63000090,南港區,63000,臺北市,311901.18992,2772664.38719,8916.04594,0,0,121.61354264907503,25.06090912569092
4528,A6304-0532-00,A6304-44-001,A6304-44,63000040,中山區,63000,臺北市,303909.31868,2772707.68575,4979.3882,0,0,121.53433467038558,25.061606167935494
4529,A6306-0298-00,A6306-25-005,A6306-25,63000060,大同區,63000,臺北市,301511.84673,2772659.10339,20506.05384,1,0,121.51057051752028,25.06125117308406
4530,A6304-0533-00,A6304-44-002,A6304-44,63000040,中山區,63000,臺北市,304026.34413,2772706.19886,5495.49506,0,0,121.53549449688884,25.061588566211224
4531,A6304-0538-00,A6304-36-005,A6304-36,63000040,中山區,63000,臺北市,302488.27855,2772696.81416,3872.58108,0,0,121.52024975279156,25.061558033090396
1650,A6311-0509-00,A6311-34-007,A6311-34,63000110,士林區,63000,臺北市,303411.64088,2777616.98055,8569.46352,0,0,121.52959266374842,25.105944426838683
1651,A6311-0495-00,A6311-37-003,A6311-37,63000110,士林區,63000,臺北市,302673.9405,2777664.40786,6825.61828,0,0,121.52228020057726,25.106398533804764
1652,A6311-0501-00,A6311-38-004,A6311-38,63000110,士林區,63000,臺北市,303224.56602,2777650.90128,4881.97154,0,0,121.52773913628266,25.10625727081861
1653,A6311-0505-00,A6311-32-008,A6311-32,63000110,士林區,63000,臺北市,298700.51237,2777637.33913,11972.09587,1,0,121.482882487048,25.106287671826557
1654,A6311-0506-00,A6311-32-009,A6311-32,63000110,士林區,63000,臺北市,298314.48661,2777636.26767,10432.19101,1,0,121.47905497601162,25.106290411878767
1655,A6311-0502-00,A6311-38-003,A6311-38,63000110,士林區,63000,臺北市,302960.76583,2777644.46931,2797.2084,0,0,121.5251233093117,25.10620848841491
1656,A6311-0500-00,A6311-38-001,A6311-38,63000110,士林區,63000,臺北市,303133.06443,2777654.98951,4272.2395,0,0,121.5268320562835,25.106297404505288
1657,A6312-1144-00,A6312-81-008,A6312-81,63000120,北投區,63000,臺北市,301966.9009,2777410.17091,98846.54238,0,0,121.51526026722398,25.104127833990386
1658,A6311-0525-00,A6311-42-001,A6311-42,63000110,士林區,63000,臺北市,302853.72564,2777545.21413,30709.002,2,0,121.52405818667258,25.10531617925345
1659,A6311-0508-00,A6311-34-008,A6311-34,63000110,士林區,63000,臺北市,303492.59274,2777631.73787,1637.1243,0,0,121.53039587364158,25.1060747855401
1660,A6311-0516-00,A6311-37-004,A6311-37,63000110,士林區,63000,臺北市,302561.75297,2777584.2153,9804.45617,0,0,121.52116479034885,25.105678478324634
1661,A6311-0513-00,A6311-34-008,A6311-34,63000110,士林區,63000,臺北市,303479.94558,2777609.96019,3924.99442,1,0,121.53026962939202,25.105878627994354
1807,A6311-0645-00,A6311-45-006,A6311-45,63000110,士林區,63000,臺北市,305509.79084,2776913.87268,13689.86638,1,0,121.55036730518725,25.099521134748592
1808,A6311-0647-00,A6311-60-006,A6311-60,63000110,士林區,63000,臺北市,302976.60339,2776901.08617,21687.40902,0,0,121.5252516719207,25.099496761051533
1809,A6311-0649-00,A6311-50-003,A6311-50,63000110,士林區,63000,臺北市,303881.60958,2776892.54649,12912.10361,0,0,121.53422397410694,25.09938762172727
1810,A6311-0639-00,A6311-50-001,A6311-50,63000110,士林區,63000,臺北市,303830.25244,2776944.75865,3788.28348,0,0,121.53371684265493,25.099860819183196
1811,A6311-0642-00,A6311-50-002,A6311-50,63000110,士林區,63000,臺北市,304028.48421,2776930.23877,12332.07893,0,0,121.53568163476841,25.0997226508903
1812,A6311-0687-00,A6311-59-003,A6311-59,63000110,士林區,63000,臺北市,304451.80618,2776732.34488,113722.81482,5,0,121.53987079893398,25.097920876000988
1813,A6312-1159-00,A6312-79-003,A6312-79,63000120,北投區,63000,臺北市,300893.87775,2776708.0404,183562.54887,0,0,121.50459538865664,25.097825643993705
1814,A6311-0637-00,A6311-49-005,A6311-49,63000110,士林區,63000,臺北市,302642.7356,2776954.35431,4101.1169,0,0,121.52194359399083,25.0999893441709
1815,A6311-0638-00,A6311-50-001,A6311-50,63000110,士林區,63000,臺北市,303766.29587,2776952.11425,4275.39457,0,0,121.53308303479479,25.099929504817823
1978,A6310-0016-00,A6310-01-003,A6310-01,63000100,內湖區,63000,臺北市,308773.99144,2776053.05596,262743.69516,0,0,121.58269303418614,25.091626246683056
1979,A6310-0019-00,A6310-01-005,A6310-01,63000100,內湖區,63000,臺北市,306683.07338,2776017.48615,115103.34793,0,0,121.56196273427261,25.091385091932473
1980,A6311-0790-00,A6311-67-003,A6311-67,63000110,士林區,63000,臺北市,302610.43471,2776285.51092,6399.266,0,0,121.52159774075696,25.09395222680855
1981,A6311-0789-00,A6311-67-004,A6311-67,63000110,士林區,63000,臺北市,302843.7111,2776293.87152,2993.68205,0,0,121.52391076748533,25.09401955615634
2168,A6311-0956-00,A6311-73-004,A6311-73,63000110,士林區,63000,臺北市,302344.11958,2775783.61012,4278.2504,0,0,121.5189383756209,25.089430376255503
2169,A6310-0037-00,A6310-03-003,A6310-03,63000100,內湖區,63000,臺北市,309651.86068,2775774.84911,4162.90026,0,0,121.59138390918997,25.08908021795444
2170,A6311-0953-00,A6311-72-008,A6311-72,63000110,士林區,63000,臺北市,301376.78403,2775789.69824,3100.73322,0,0,121.50934876317315,25.08951856980494
2171,A6311-0959-00,A6311-82-005,A6311-82,63000110,士林區,63000,臺北市,302802.284,2775777.2715,3631.77873,0,0,121.52348021446088,25.089357196419932
2172,A6311-0962-00,A6311-77-006,A6311-77,63000110,士林區,63000,臺北市,303109.83395,2775769.37682,4926.26586,0,0,121.52652884883472,25.089275135815807
2173,A6311-0957-00,A6311-73-005,A6311-73,63000110,士林區,63000,臺北市,302407.31845,2775778.43272,5222.0052,0,0,121.51956471004408,25.089381442584706
2174,A6310-0039-00,A6310-07-001,A6310-07,63000100,內湖區,63000,臺北市,309163.79862,2775770.33586,9654.45559,0,0,121.5865453066572,25.089058679038676
2175,A6310-0040-00,A6310-03-004,A6310-03,63000100,內湖區,63000,臺北市,309707.55059,2775762.59441,4969.16804,0,0,121.59193545915713,25.088967383600693
2176,A6310-0214-00,A6310-01-008,A6310-01,63000100,內湖區,63000,臺北市,313165.01935,2775323.46674,222302.36885,0,0,121.62619075818837,25.08486235574493
2177,A6310-0036-00,A6310-04-003,A6310-04,63000100,內湖區,63000,臺北市,309027.75395,2775776.72557,4302.09227,0,0,121.58519690031308,25.089121689458906
2178,A6311-0958-00,A6311-71-004,A6311-71,63000110,士林區,63000,臺北市,300839.38921,2775777.74781,3300.25294,1,0,121.50402075966298,25.08942887542142
2179,A6310-0038-00,A6310-03-006,A6310-03,63000100,內湖區,63000,臺北市,309810.2695,2775776.13843,3525.1898,0,0,121.5929543516942,25.089085590184204
2375,A6311-1049-00,A6311-80-008,A6311-80,63000110,士林區,63000,臺北市,302452.66207,2775505.12787,3791.34316,0,0,121.52000380393291,25.086912498386116
2376,A6310-0135-00,A6310-06-009,A6310-06,63000100,內湖區,63000,臺北市,306838.68794,2775507.56504,4591.3581,0,0,121.56348437492659,25.086775756453775
2377,A6311-1050-00,A6311-81-002,A6311-81,63000110,士林區,63000,臺北市,302198.90749,2775505.92668,1970.75805,0,0,121.51748825007289,25.086928504310944
2378,A6304-0009-00,A6304-02-001,A6304-02,63000040,中山區,63000,臺北市,305382.05163,2775416.67619,17496.72748,0,0,121.54904052054661,25.086009357794843
2379,A6311-1061-00,A6311-85-001,A6311-85,63000110,士林區,63000,臺北市,301466.25731,2775446.07313,15493.06426,0,0,121.5102229093043,25.08641330346119
2380,A6311-1054-00,A6311-89-001,A6311-89,63000110,士林區,63000,臺北市,301558.80586,2775487.66101,6536.74882,0,0,121.51114194189458,25.086785597849772
2381,A6310-0139-00,A6310-14-008,A6310-14,63000100,內湖區,63000,臺北市,307222.91446,2775494.77496,5481.69906,0,0,121.56729282024773,25.086645776462227
2382,A6310-0155-00,A6310-10-004,A6310-10,63000100,內湖區,63000,臺北市,306479.04386,2775448.56663,18619.67732,0,0,121.55991666591594,25.086256624140546
2383,A6310-0147-00,A6310-09-008,A6310-09,63000100,內湖區,63000,臺北市,309539.6955,2775483.60604,3639.81834,0,0,121.59025934675104,25.086455363072474
2384,A6311-1071-00,A6311-80-007,A6311-80,63000110,士林區,63000,臺北市,302308.00297,2775412.0692,33520.82557,2,0,121.51856619264849,25.086077392105043
2385,A6310-0145-00,A6310-08-004,A6310-08,63000100,內湖區,63000,臺北市,309701.91256,2775481.9566,3665.85188,1,0,121.59186738056634,25.086434066723733
2386,A6310-0164-00,A6310-10-006,A6310-10,63000100,內湖區,63000,臺北市,306222.2609,2775422.70965,11811.2367,0,0,121.55737003307495,25.086032774738218
2578,A6310-0262-00,A6310-19-006,A6310-19,63000100,內湖區,63000,臺北市,309855.27903,2775205.09131,5630.61193,0,0,121.59337569535712,25.083928512159137
2579,A6311-1124-00,A6311-87-006,A6311-87,63000110,士林區,63000,臺北市,302633.23921,2775227.84828,4784.4119,0,0,121.52178333272086,25.084402961056586
2580,A6311-1122-00,A6311-87-005,A6311-87,63000110,士林區,63000,臺北市,302696.66513,2775226.4371,3850.43214,0,0,121.52241203535606,25.084388008920126
2581,A6311-1113-00,A6311-86-004,A6311-86,63000110,士林區,63000,臺北市,302276.11187,2775243.27154,1285.77662,0,0,121.5182436266755,25.084554606842502
2582,A6311-1118-00,A6311-83-006,A6311-83,63000110,士林區,63000,臺北市,301118.27044,2775233.77607,2281.2168,0,0,121.50676527389525,25.084508523387886
2583,A6304-0033-00,A6304-02-009,A6304-02,63000040,中山區,63000,臺北市,305300.12757,2775248.03906,2950.29696,0,0,121.54822159824792,25.08448992743823
2584,A6310-0237-00,A6310-17-006,A6310-17,63000100,內湖區,63000,臺北市,306992.38319,2775246.01403,2968.86431,0,0,121.56499717177067,25.08440872261037
2585,A6310-0250-00,A6310-21-001,A6310-21,63000100,內湖區,63000,臺北市,308131.9738,2775222.74819,3443.41048,0,0,121.57629313661309,25.084155240936102
2586,A6311-1117-00,A6311-86-004,A6311-86,63000110,士林區,63000,臺北市,302232.41264,2775234.95769,2079.69344,0,0,121.51781010887164,25.084481062403178
2587,A6311-1123-00,A6311-85-004,A6311-85,63000110,士林區,63000,臺北市,301486.2088,2775220.68518,5590.17508,0,0,121.510412257781,25.084377839070854
2588,A6310-0243-00,A6310-22-003,A6310-22,63000100,內湖區,63000,臺北市,307246.1018,2775233.90628,4476.69124,0,0,121.56751182414146,25.08428981835675
2589,A6311-1126-00,A6311-86-006,A6311-86,63000110,士林區,63000,臺北市,302317.88025,2775220.03981,2859.75161,0,0,121.51865680376531,25.08434342629861
2590,A6310-0256-00,A6310-20-002,A6310-20,63000100,內湖區,63000,臺北市,308366.63631,2775212.09049,4321.17378,0,0,121.57861892491363,25.08404997301495
2591,A6311-1121-00,A6311-84-008,A6311-84,63000110,士林區,63000,臺北市,301391.49549,2775226.27525,3040.88966,0,0,121.50947354877174,25.084431532245812
2592,A6310-0257-00,A6310-17-006,A6310-17,63000100,內湖區,63000,臺北市,306881.55205,2775217.54909,4036.03808,0,0,121.56389730571429,25.084155924717805
2593,A6311-1125-00,A6311-84-007,A6311-84,63000110,士林區,63000,臺北市,301307.8373,2775221.52222,3320.11834,0,0,121.5086440453441,25.084391467186382
2822,A6311-1195-00,A6311-88-009,A6311-88,63000110,士林區,63000,臺北市,302202.01724,2774984.87521,5378.14742,0,0,121.5174992984913,25.082224391012954
2823,A6310-0371-00,A6310-18-006,A6310-18,63000100,內湖區,63000,臺北市,307477.27136,2774995.07536,4173.99655,1,0,121.56979346292879,25.082124911081944
2824,A6310-0374-00,A6310-31-004,A6310-31,63000100,內湖區,63000,臺北市,309587.53115,2774987.52735,3508.02385,0,0,121.59071205996051,25.081974977582767
2825,A6310-0375-00,A6310-27-007,A6310-27,63000100,內湖區,63000,臺北市,310187.97776,2774984.7528,4816.61585,0,0,121.59666412247549,25.081926118079494
2826,A6311-1196-00,A6311-92-006,A6311-92,63000110,士林區,63000,臺北市,302615.36366,2774979.6652,5527.31021,0,0,121.5215966326236,25.082163010585695
2827,A6304-0083-00,A6304-06-003,A6304-06,63000040,中山區,63000,臺北市,305216.51787,2775009.2414,2120.33936,0,0,121.54738316964946,25.08233715351402
2828,A6304-0084-00,A6304-06-004,A6304-06,63000040,中山區,63000,臺北市,305154.35087,2775006.58574,2782.37457,0,0,121.54676679926818,25.08231545034521
2829,A6311-1223-00,A6311-94-003,A6311-94,63000110,士林區,63000,臺北市,301254.19319,2774892.0136,15002.64969,1,0,121.50809997653465,25.081418509768636
2830,A6310-0382-00,A6310-24-009,A6310-24,63000100,內湖區,63000,臺北市,309289.54824,2774971.24197,4081.20452,0,0,121.58775747200758,25.08183968458501
2831,A6304-0085-00,A6304-02-010,A6304-02,63000040,中山區,63000,臺北市,305061.67307,2775002.89696,4504.32656,0,0,121.54584793300116,25.082285530507512
2832,A6310-0383-00,A6310-37-002,A6310-37,63000100,內湖區,63000,臺北市,310710.36426,2774967.43897,7467.95968,0,0,121.60184173064887,25.081748902560314
2833,A6310-0376-00,A6310-28-003,A6310-28,63000100,內湖區,63000,臺北市,307750.13318,2774982.59644,2884.03806,0,0,121.57249781278497,25.08200184362588
2834,A6310-0372-00,A6310-26-008,A6310-26,63000100,內湖區,63000,臺北市,307931.91639,2774994.39309,2106.45252,0,0,121.57430032058454,25.08210137925599
2835,A6310-0395-00,A6310-75-002,A6310-75,63000100,內湖區,63000,臺北市,307172.96488,2774953.06092,28193.6862,2,1,121.56677513044889,25.08175716284333
2836,A6310-0370-00,A6310-23-007,A6310-23,63000100,內湖區,63000,臺北市,308595.28222,2774993.1823,2296.3298,0,0,121.58087619230312,25.08206485513108
2837,A6310-0379-00,A6310-18-008,A6310-18,63000100,內湖區,63000,臺北市,307555.75296,2774975.55533,5387.47978,0,0,121.57057063274577,25.081945698421936
3047,A6304-0131-00,A6304-12-002,A6304-12,63000040,中山區,63000,臺北市,306184.23688,2774711.25918,8502.63827,1,0,121.55696402356017,25.079611319461726
3048,A6304-0125-00,A6304-12-003,A6304-12,63000040,中山區,63000,臺北市,306284.46287,2774711.30647,3911.6328,0,0,121.55795754584855,25.079608014655992
3049,A6304-0126-00,A6304-12-001,A6304-12,63000040,中山區,63000,臺北市,306354.10486,2774710.98053,6210.64847,1,0,121.55864787960964,25.0796024752079
3050,A6310-0484-00,A6310-36-003,A6310-36,63000100,內湖區,63000,臺北市,308920.71337,2774698.56529,6558.69101,0,0,121.58408955590814,25.079392445762654
3051,A6304-0129-00,A6304-12-001,A6304-12,63000040,中山區,63000,臺北市,306426.3187,2774710.19997,4230.51096,0,0,121.55936368881997,25.079592732224032
3052,A6311-1259-00,A6311-89-008,A6311-89,63000110,士林區,63000,臺北市,301652.73282,2774714.58566,2370.32726,0,0,121.51204404606864,25.079803125553713
3053,A6311-1270-00,A6311-89-005,A6311-89,63000110,士林區,63000,臺北市,301700.57061,2774667.75223,15223.1611,0,0,121.51251649651405,25.079378680130738
3054,A6304-0133-00,A6304-13-001,A6304-13,63000040,中山區,63000,臺北市,306485.29171,2774695.15927,5999.56187,1,0,121.55994765861467,25.079454742597534
