最小統計區代碼,X,Y
A6308-0377-00,305807.35515,2765651.23683
A6308-0378-00,305135.79989,2765644.91047
A6308-0379-00,305539.6565,2765641.22642
A6308-0380-00,304122.80159,2765640.97712
A6308-0381-00,304529.17746,2765641.67375
A6308-0382-00,304844.76833,2765640.91711
A6308-0383-00,305825.91026,2765635.34248
A6308-0384-00,306429.35003,2765622.4101
A6308-0385-00,304647.82354,2765625.87241
A6308-0386-00,304855.83403,2765621.97199
A6308-0387-00,305860.3099,2765618.20966
A6308-0388-00,305274.72458,2765620.21923
A6308-0389-00,305340.70241,2765611.26195
A6308-0390-00,304951.6268,2765618.28881
A6308-0391-00,305692.64948,2765611.86968
A6308-0392-00,304730.01441,2765609.36744
A6308-0393-00,306036.7905,2765591.08828
A6308-0394-00,304564.18486,2765600.22732
A6308-0395-00,306839.73661,2765600.25877
A6308-0396-00,304434.51413,2765602.58423
A6308-0397-00,304483.66425,2765600.17331
A6308-0398-00,305219.36324,2765597.13235
A6308-0399-00,304935.15259,2765593.02141
A6308-0400-00,304870.08895,2765587.57698
A6308-0401-00,305013.72763,2765591.15349
A6308-0402-00,305414.86026,2765585.76934
A6308-0403-00,304397.2189,2765589.85794
A6308-0404-00,304829.45511,2765575.03463
A6308-0405-00,305141.61544,2765578.90485
A6308-0406-00,305071.70164,2765569.70747
A6308-0407-00,305030.97396,2765565.26434
A6308-0408-00,305671.93547,2765564.91575
A6308-0409-00,305578.06121,2765563.90719
A6308-0410-00,305503.82586,2765554.91655
A6308-0411-00,307893.20293,2765558.52906
A6308-0412-00,307523.4354,2765535.31651
A6308-0413-00,306664.97971,2765542.95323
A6308-0414-00,306899.40466,2765536.68075
A6308-0415-00,305256.06785,2765533.78723
A6308-0416-00,304308.21896,2765529.1745
A6308-0417-00,305666.84532,2765526.9574
A6308-0418-00,306810.14704,2765525.44342
A6308-0419-00,305194.88901,2765523.3116
A6308-0420-00,305315.97807,2765523.66305
A6308-0421-00,304670.72201,2765524.89166
A6308-0422-00,306561.94012,2765518.03417
A6308-0423-00,304754.48496,2765517.16191
A6308-0424-00,307737.66133,2765525.59761
A6308-0425-00,305096.22864,2765514.86099
A6308-0426-00,305016.8121,2765508.9335
A6308-0427-00,304562.18002,2765507.16286
A6308-0428-00,304890.37344,2765502.80846
A6308-0429-00,304125.10786,2765498.19025
A6308-0430-00,305149.07337,2765480.08937
A6308-0431-00,305608.25105,2765467.78424
A6308-0432-00,304725.96791,2765465.88995
A6308-0433-00,304221.98847,2765465.64707
A6308-0434-00,306727.10453,2765471.26476
A6308-0435-00,305396.30415,2765467.72838
A6308-0436-00,305215.68765,2765458.77312
A6308-0437-00,306633.34988,2765456.0622
A6308-0438-00,306041.93167,2765452.12858
A6308-0439-00,305087.80846,2765451.66327
A6308-0440-00,306573.38197,2765451.57333
A6308-0441-00,305018.6167,2765447.90198
A6308-0442-00,305264.57304,2765445.50702
A6308-0443-00,304531.94878,2765436.56518
A6308-0444-00,305557.49092,2765439.81535
A6308-0445-00,306713.21943,2765432.10979
A6308-0446-00,304206.51349,2765431.55825
A6308-0447-00,304731.27001,2765428.26354
A6308-0448-00,306753.21004,2765427.74927
A6308-0449-00,305493.97033,2765421.3993
A6308-0450-00,306792.35911,2765423.00889
A6308-0451-00,304305.75476,2765423.30039
A6308-0452-00,305161.57303,2765421.54611
A6308-0453-00,305637.78197,2765412.95915
A6308-0454-00,304158.50813,2765414.24198
A6308-0455-00,306057.38856,2765411.717
A6308-0456-00,305090.19203,2765411.13285
A6308-0457-00,304280.54392,2765405.70757
A6308-0458-00,304749.44099,2765399.12112
A6308-0459-00,306841.30248,2765403.55569
A6308-0460-00,304891.9087,2765397.57808
A6308-0461-00,306554.42564,2765386.69631
A6308-0462-00,305100.01027,2765386.09236
A6308-0463-00,305210.05899,2765386.69391
A6308-0464-00,304677.89829,2765380.58554
A6308-0465-00,305276.02581,2765383.4129
A6308-0466-00,304455.62428,2765381.03528
A6308-0467-00,305017.96393,2765381.07228
A6308-0468-00,304333.45614,2765380.12295
A6308-0469-00,304204.70206,2765377.82703
A6308-0470-00,304748.659,2765369.92477
A6308-0471-00,306641.8551,2765364.84566
A6308-0472-00,304159.92103,2765360.36207
A6308-0473-00,305166.73775,2765357.96509
A6308-0474-00,306699.50724,2765357.80874
A6308-0475-00,304377.80302,2765353.01148
A6308-0476-00,306739.51477,2765352.33536
A6308-0477-00,304755.03085,2765347.57696
A6308-0478-00,305096.16196,2765345.08283
A6308-0479-00,306781.46416,2765346.59417
A6308-0480-00,305319.50122,2765343.29945
A6308-0481-00,304555.58548,2765343.2307
A6308-0482-00,304650.34225,2765330.34716
A6308-0483-00,306350.13568,2765362.21932
A6308-0484-00,304300.1481,2765335.30491
A6308-0485-00,305221.83354,2765332.09378
A6308-0486-00,305391.21403,2765321.46675
A6308-0487-00,304436.23772,2765326.2128
A6308-0488-00,307677.15977,2765325.67493
A6308-0489-00,305015.2855,2765324.47746
A6308-0490-00,307537.85991,2765316.58763
A6308-0491-00,304862.28581,2765308.68738
A6308-0492-00,304940.00221,2765305.04919
A6308-0493-00,304286.08613,2765304.55243
A6308-0494-00,304786.0096,2765304.05544
A6308-0495-00,307096.42649,2765306.19602
A6308-0496-00,307661.26961,2765298.77404
A6308-0497-00,306556.70155,2765298.9327
A6308-0498-00,305101.99251,2765300.1187
A6308-0499-00,305278.83211,2765295.06261
A6308-0500-00,304506.41912,2765288.84118
A6308-0501-00,306640.66871,2765284.46929
A6308-0502-00,304598.34325,2765287.68489
A6308-0503-00,305615.61089,2765280.81789
A6308-0504-00,306111.39846,2765294.22283
A6308-0505-00,306679.68691,2765280.07197
A6308-0506-00,306720.36574,2765275.2729
A6308-0507-00,305013.74367,2765271.03926
A6308-0508-00,306750.68282,2765270.9059
A6308-0509-00,304708.48242,2765264.69022
A6308-0510-00,304280.52611,2765257.85635
A6308-0511-00,309013.31617,2765262.44415
A6308-0512-00,306774.47198,2765257.43754
A6308-0513-00,304420.46623,2765254.10375
A6308-0514-00,305253.83231,2765247.17014
A6308-0515-00,305144.39658,2765251.23336
A6308-0516-00,304937.21376,2765245.99417
A6308-0517-00,304525.9711,2765239.50793
A6308-0518-00,304585.37067,2765233.42703
A6308-0519-00,303822.33345,2765278.04831
A6308-0520-00,305092.32719,2765222.16037
A6308-0521-00,307655.83164,2765220.6656
A6308-0522-00,305012.12013,2765218.74008
A6308-0523-00,306579.56061,2765208.87764
A6308-0524-00,304731.72298,2765206.73417
A6308-0525-00,306485.9281,2765205.36951
A6308-0526-00,306617.93593,2765204.4036
A6308-0527-00,304506.55238,2765202.05021
A6308-0528-00,306524.10458,2765203.56417
A6308-0529-00,306546.1242,2765201.79615
A6308-0530-00,304932.96206,2765192.74659
A6308-0531-00,304373.46467,2765187.57745
A6308-0532-00,304818.40502,2765187.95468
A6308-0533-00,307994.29176,2765177.33937
A6308-0534-00,304162.55324,2765195.58744
A6308-0535-00,304574.0415,2765173.52222
A6308-0536-00,304448.68107,2765170.30531
A6308-0537-00,304645.8836,2765168.69776
A6308-0538-00,310180.68126,2765053.25323
A6308-0539-00,305088.60527,2765162.87559
A6308-0540-00,305000.14943,2765163.22004
A6308-0541-00,307705.82489,2765142.89221
A6308-0542-00,306241.68024,2765151.88274
A6308-0543-00,304714.12254,2765147.4779
A6308-0544-00,305193.66552,2765148.29999
A6308-0545-00,307468.7646,2765130.08024
A6308-0546-00,306032.27528,2765126.67104
A6308-0547-00,307642.81145,2765137.76866
A6308-0548-00,304504.85553,2765136.05101
A6308-0549-00,304435.23962,2765126.79041
A6308-0550-00,304316.08075,2765122.32761
A6308-0551-00,306644.90855,2765128.98441
A6308-0552-00,304907.0812,2765119.3458
A6308-0553-00,306452.46303,2765116.14237
A6308-0554-00,305051.88049,2765117.55614
A6308-0555-00,304984.32277,2765113.40267
A6308-0556-00,306535.88668,2765106.25507
A6308-0557-00,306692.33969,2765102.77503
A6308-0558-00,307148.15146,2765105.9638
A6308-0559-00,308380.49692,2765199.01499
A6308-0560-00,307567.68702,2765095.4507
A6308-0561-00,307618.40554,2765089.62671
A6308-0562-00,304554.10365,2765084.09642
A6308-0563-00,304437.63006,2765080.29304
A6308-0564-00,308159.42398,2765078.66717
A6308-0565-00,304489.1596,2765079.49192
A6308-0566-00,305032.00872,2765070.3248
A6308-0567-00,307973.60414,2765067.67417
A6308-0568-00,307890.57737,2765057.46908
A6308-0569-00,306736.68952,2765064.87928
A6308-0570-00,306849.5049,2765057.14187
A6308-0571-00,304610.79043,2765050.58741
A6308-0572-00,306659.7681,2765050.58153
A6308-0573-00,304876.31828,2765046.76005
A6308-0574-00,304774.966,2765041.75026
A6308-0575-00,304951.39358,2765036.8876
A6308-0576-00,304433.87238,2765034.47766
A6308-0577-00,307966.88844,2765024.58874
A6308-0578-00,307626.15201,2765019.83761
A6308-0579-00,306684.44504,2765021.36177
A6308-0580-00,304708.19801,2765016.98058
A6308-0581-00,304941.06254,2765011.08752
A6308-0582-00,304856.22285,2765000.07625
A6308-0583-00,306422.70962,2764998.10739
A6308-0584-00,306489.50847,2764995.15113
A6308-0585-00,306738.45843,2764987.18701
A6308-0586-00,304417.19159,2764983.84164
A6308-0587-00,304516.27699,2764976.61947
A6308-0588-00,308283.30245,2764969.82255
A6308-0589-00,304285.17155,2764968.04638
A6308-0590-00,304800.67397,2764965.90486
A6308-0591-00,304597.39361,2764962.83363
A6308-0592-00,307955.11575,2764962.5851
A6308-0593-00,308148.1705,2764961.69584
A6308-0594-00,304838.83075,2764961.22882
A6308-0595-00,306593.66344,2764957.90499
A6308-0596-00,307240.57713,2764958.35011
A6308-0597-00,304397.69964,2764947.28303
A6308-0598-00,305164.88364,2764977.04436
A6308-0599-00,308059.76534,2764945.98204
A6308-0600-00,304904.70553,2764940.52446
A6308-0601-00,304851.38405,2764933.76625
A6308-0602-00,307964.46208,2764925.90426
A6308-0603-00,308386.61237,2764920.7048
A6308-0604-00,306799.7413,2764923.73139
A6308-0605-00,305753.35145,2764913.05836
A6308-0606-00,307871.2196,2764904.89413
A6308-0607-00,307354.41555,2764904.01588
A6308-0608-00,306825.5919,2764905.84359
A6308-0609-00,306713.31569,2764900.01952
A6308-0610-00,306327.72929,2764900.66296
A6308-0611-00,305663.89775,2764917.08667
A6308-0612-00,304410.32829,2764901.05445
A6308-0613-00,308138.48998,2764898.3185
A6308-0614-00,306887.63628,2764890.90287
A6308-0615-00,304888.44427,2764887.522
A6308-0616-00,308205.40574,2764894.35295
A6308-0617-00,304726.58183,2764891.12708
A6308-0618-00,307029.72095,2764896.24526
A6308-0619-00,304806.14757,2764888.69631
A6308-0620-00,304346.28277,2764886.46531
A6308-0621-00,304576.66797,2764883.49948
A6308-0622-00,306547.67572,2764883.71611
A6308-0623-00,307128.30409,2764882.27097
A6308-0624-00,307515.83153,2764888.72646
A6308-0625-00,306468.31399,2764879.23884
A6308-0626-00,307982.89968,2764873.09103
A6308-0627-00,304481.60998,2764875.49669
A6308-0628-00,307247.7538,2764871.63602
A6308-0629-00,308150.71681,2764860.90896
A6308-0630-00,305260.23751,2764855.34853
A6308-0631-00,308054.16366,2764853.661
A6308-0632-00,304657.42211,2764856.65591
A6308-0633-00,304377.89179,2764853.66383
A6308-0634-00,306822.78215,2764851.2074
A6308-0635-00,304251.5495,2764844.29552
A6308-0636-00,305153.21065,2764834.61543
A6308-0637-00,307024.9716,2764837.62724
A6308-0638-00,306901.25226,2764839.07805
A6308-0639-00,305400.35565,2764838.6113
A6308-0640-00,307342.32072,2764835.73938
A6308-0641-00,304758.6736,2764831.31583
A6308-0642-00,308079.34892,2764822.76512
A6308-0643-00,306777.80973,2764817.36569
A6308-0644-00,308286.2408,2764838.56691
A6308-0645-00,305914.2542,2764820.04412
A6308-0646-00,304401.44672,2764819.59081
A6308-0647-00,306823.2771,2764815.29047
A6308-0648-00,306551.18676,2764815.34589
A6308-0649-00,304314.58775,2764812.3026
A6308-0650-00,304791.86017,2764813.55586
A6308-0651-00,304555.1307,2764812.06536
A6308-0652-00,306904.09402,2764808.28038
A6308-0653-00,307398.86384,2764809.81642
A6308-0654-00,307251.18715,2764810.08486
A6308-0655-00,306330.57618,2764803.45841
A6308-0656-00,304687.86763,2764804.26177
A6308-0657-00,306526.31101,2764803.36812
A6308-0658-00,307047.3797,2764802.6078
A6308-0659-00,307157.06785,2764803.6792
A6308-0660-00,307863.99282,2764798.72361
A6308-0661-00,304448.69188,2764794.51323
A6308-0662-00,306504.6747,2764788.02234
A6308-0663-00,306719.79394,2764786.86098
A6308-0664-00,307975.74856,2764784.7046
A6308-0665-00,305619.81336,2764777.22297
A6308-0666-00,307558.61055,2764770.29524
A6308-0667-00,308172.78473,2764781.18633
A6308-0668-00,307335.80931,2764777.68056
A6308-0669-00,306644.09969,2764769.99471
A6308-0670-00,304543.50759,2764773.43644
A6308-0671-00,309033.83448,2764773.06484
A6308-0672-00,304248.5905,2764767.10379
A6308-0673-00,304738.3418,2764764.40635
A6308-0674-00,306910.00455,2764762.02447
A6308-0675-00,304346.53517,2764760.99441
A6308-0676-00,308083.41066,2764760.239
A6308-0677-00,307266.07444,2764758.57509
A6308-0678-00,306464.57497,2764750.19177
A6308-0679-00,307147.93414,2764744.66365
A6308-0680-00,308014.25859,2764744.43257
A6308-0681-00,307450.38427,2764747.57467
A6308-0682-00,309114.17846,2764744.60881
A6308-0683-00,307364.35521,2764736.28656
A6308-0684-00,305836.93318,2764742.20395
A6308-0685-00,307064.89196,2764739.16852
A6308-0686-00,305102.73028,2764726.79974
A6308-0687-00,306856.32244,2764725.1726
A6308-0688-00,309203.65427,2764721.4268
A6308-0689-00,304245.73386,2764717.42361
A6308-0690-00,306771.40331,2764710.10714
A6308-0691-00,307864.05802,2764717.79488
A6308-0692-00,308109.77541,2764714.43497
A6308-0693-00,304721.21206,2764712.07724
A6308-0694-00,304635.34733,2764702.14531
A6308-0695-00,308026.7549,2764700.96729
A6308-0696-00,306560.30562,2764700.634
A6308-0697-00,304352.33123,2764695.63121
A6308-0698-00,307954.54008,2764697.63681
A6308-0699-00,306275.88647,2764698.76425
A6308-0700-00,306364.74283,2764695.43485
A6308-0701-00,309296.92003,2764696.52166
A6308-0702-00,306445.93878,2764690.62362
A6308-0703-00,307320.81169,2764693.14412
A6308-0704-00,306949.51508,2764692.55889
A6308-0705-00,304439.21641,2764680.28988
A6308-0706-00,307207.08556,2764681.32809
A6308-0707-00,304535.79806,2764680.08195
A6308-0708-00,305938.72371,2764673.60115
A6308-0709-00,305790.05182,2764674.91519
A6308-0710-00,305497.16379,2764669.93981
A6308-0711-00,306510.82493,2764671.97818
A6308-0712-00,304692.33083,2764674.00044
A6308-0713-00,304329.99712,2764636.71745
A6308-0714-00,306171.58596,2764659.92335
A6308-0715-00,307542.35433,2764660.56733
A6308-0716-00,307101.28536,2764660.41565
A6308-0717-00,308114.24607,2764658.68301
A6308-0718-00,306242.40085,2764657.51607
A6308-0719-00,309055.2716,2764659.03507
A6308-0720-00,308202.97736,2764660.55955
A6308-0721-00,305588.69958,2764654.45222
A6308-0722-00,307028.25338,2764649.32454
A6308-0723-00,305867.06203,2764649.56436
A6308-0724-00,305288.85898,2764651.82555
A6308-0725-00,307164.77058,2764650.01865
A6308-0726-00,304642.49617,2764644.51247
A6308-0727-00,306822.17705,2764638.89009
A6308-0728-00,305694.45917,2764633.83305
A6308-0729-00,307444.3193,2764623.06539
A6308-0730-00,307371.35226,2764630.93067
A6308-0731-00,307872.17139,2764632.23892
A6308-0732-00,304791.43954,2764621.7954
A6308-0733-00,306641.10579,2764619.75577
A6308-0734-00,307320.9402,2764618.28819
A6308-0735-00,306379.04398,2764621.10287
A6308-0736-00,307953.63947,2764617.19548
A6308-0737-00,308021.27193,2764617.22378
A6308-0738-00,304651.19844,2764613.0524
A6308-0739-00,306498.62334,2764613.6222
A6308-0740-00,306250.37072,2764608.53075
A6308-0741-00,308826.9049,2764611.48538
A6308-0742-00,305095.20922,2764616.00322
A6308-0743-00,305232.01432,2764605.35486
A6308-0744-00,305822.61864,2764599.33698
A6308-0745-00,306992.9364,2764598.49893
A6308-0746-00,308650.93884,2764591.09586
A6308-0747-00,306373.63096,2764600.37374
A6308-0748-00,307187.65065,2764593.6248
A6308-0749-00,306332.51253,2764593.12597
A6308-0750-00,308907.09483,2764588.51476
A6308-0751-00,307580.63105,2764586.25277
A6308-0752-00,308101.25198,2764586.83582
A6308-0753-00,309231.06228,2764580.97529
A6308-0754-00,308235.7121,2764575.3268
A6308-0755-00,307521.07905,2764578.47097
A6308-0756-00,305174.83826,2764577.08055
A6308-0757-00,306792.53202,2764577.59358
A6308-0758-00,304742.62001,2764578.37502
A6308-0759-00,306510.53745,2764570.83852
A6308-0760-00,307659.61894,2764558.16383
A6308-0761-00,306404.28466,2764564.43894
A6308-0762-00,304596.92381,2764564.89794
A6308-0763-00,306237.46523,2764563.46278
A6308-0764-00,306639.81746,2764561.06681
A6308-0765-00,305460.72761,2764546.34991
A6308-0766-00,305624.73458,2764551.42006
A6308-0767-00,306518.79515,2764545.84491
A6308-0768-00,307049.22253,2764542.2069
A6308-0769-00,306307.14198,2764540.85848
A6308-0770-00,309072.88805,2764541.40663
A6308-0771-00,305012.0903,2764539.47307
A6308-0772-00,305201.50279,2764530.81109
A6308-0773-00,305327.78396,2764529.29739
A6308-0774-00,305119.16406,2764522.09798
A6308-0775-00,307356.17513,2764525.26908
A6308-0776-00,305835.57724,2764521.94786
A6308-0777-00,306001.46723,2764522.47001
A6308-0778-00,305939.4086,2764510.97776
A6308-0779-00,306688.02453,2764511.58435
A6308-0780-00,307252.34393,2764504.64354
A6308-0781-00,307508.87754,2764504.76115
A6308-0782-00,307092.81838,2764500.90944
A6308-0783-00,306883.86017,2764502.31355
A6308-0784-00,305663.94942,2764502.71935
A6308-0785-00,308908.98031,2764494.83854
A6308-0786-00,306195.01486,2764480.52082
A6308-0787-00,306663.19975,2764485.40493
A6308-0788-00,307420.0006,2764480.95792
A6308-0789-00,307583.90419,2764480.55606
A6308-0790-00,305174.21071,2764478.12682
A6308-0791-00,305206.88222,2764465.70189
A6308-0792-00,306483.62794,2764466.50169
A6308-0793-00,306700.40839,2764462.42081
A6308-0794-00,305086.93379,2764455.99851
A6308-0795-00,307510.92478,2764453.78483
A6308-0796-00,305836.76395,2764455.43384
A6308-0797-00,309425.81826,2764448.87613
A6308-0798-00,307660.88318,2764450.4119
A6308-0799-00,307650.44842,2764422.28178
A6308-0800-00,305712.6986,2764446.05721
A6308-0801-00,306709.93047,2764434.71808
A6308-0802-00,305942.90477,2764432.52736
A6308-0803-00,305330.09174,2764429.34476
A6308-0804-00,308472.87918,2764429.12965
A6308-0805-00,306929.70329,2764412.81551
A6308-0806-00,307430.56168,2764409.82688
A6308-0807-00,306847.5144,2764404.5342
A6308-0808-00,309025.50241,2764404.91921
A6308-0809-00,305191.85195,2764402.22897
A6308-0810-00,309372.20579,2764383.27019
A6308-0811-00,307400.90326,2764390.39195
A6308-0812-00,306670.39122,2764386.20909
A6308-0813-00,305935.48346,2764382.96677
A6308-0814-00,307232.06881,2764388.00535
A6308-0815-00,308173.59886,2764381.35634
A6308-0816-00,307527.01434,2764380.33743
A6308-0817-00,307651.27135,2764371.10926
A6308-0818-00,306760.11052,2764371.98347
A6308-0819-00,306589.33794,2764374.74914
A6308-0820-00,307034.32477,2764370.7986
A6308-0821-00,306078.76626,2764364.19089
A6308-0822-00,308664.53419,2764362.15721
A6308-0823-00,307584.28564,2764363.98976
A6308-0824-00,306470.58977,2764358.44247
A6308-0825-00,307443.91739,2764357.93093
A6308-0826-00,308836.25604,2764349.16809
A6308-0827-00,306889.51776,2764353.74805
A6308-0828-00,305104.64349,2764350.09296
A6308-0829-00,306360.62891,2764337.26049
A6308-0830-00,306230.54371,2764336.94732
A6308-0831-00,305186.28385,2764302.35972
A6308-0832-00,305943.86864,2764332.91909
A6308-0833-00,307434.56534,2764330.43214
A6308-0834-00,305367.19168,2764326.1577
A6308-0835-00,305487.07106,2764335.25233
A6308-0836-00,309031.61466,2764318.39689
A6308-0837-00,306600.10304,2764314.66855
A6308-0838-00,305255.48226,2764308.5053
A6308-0839-00,307543.29076,2764307.97399
A6308-0840-00,309260.24068,2764300.06512
A6308-0841-00,309560.67926,2764317.77591
A6308-0842-00,308643.36832,2764301.77082
A6308-0843-00,306923.93759,2764302.06623
A6308-0844-00,306698.74385,2764295.37461
